client_code,produit_code,produit_nom,qte_moyenne
00233,GAUFRETTELINGOT,GAUFRETTELINGOT,48.0
00233,GOLD-BEARS,GOLD-BEARS,5.0
00233,HAPPYCHERRIES,HAPPYCHERRIES,5.0
00233,HAPPYCOLA,HAPPYCOLA,5.0
00233,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,7.0
00233,KAT KAT TAT,KAT KAT TAT,1.0
00233,KINDER,KINDER,1.8285714285714285
00233,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,3.6
00233,MENTOSROLLS 9P,MENTOSROLLS 9P,2.0
00233,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00233,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00233,NUTELLA,NUTELLA,1.1875
00233,ROCHERS,ROCHERS,1.0
00233,ROULETTE,ROULETTE,1.0
00233,TICTAC,TICTAC,1.5
00233,WORMS,WORMS,9.4
00234,AL010124,AL010124,1.0
00234,BERRIES,BERRIES,24.0
00234,BISKREMCACAO,BISKREMCACAO,24.0
00234,BISKREMDUO,BISKREMDUO,24.0
00234,CH CH MELODY,CH CH MELODY,1.0
00234,CHCHXXL,CHCHXXL,1.0
00234,CHUPACHUPS,CHUPACHUPS,1.6666666666666667
00234,FILIFOLLY,FILIFOLLY,2.0
00234,FRESHACTIONCUP,FRESHACTIONCUP,1.3333333333333333
00234,FRUIT-TELLA,FRUIT-TELLA,1.0
00234,FUNNYMIX,FUNNYMIX,48.0
00234,GAUFRETTELINGOT,GAUFRETTELINGOT,18.4
00234,GOLD-BEARS,GOLD-BEARS,30.0
00234,HAPPYCOLA,HAPPYCOLA,30.0
00234,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,12.0
00234,KINDER,KINDER,1.6285714285714286
00234,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.6
00234,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.5714285714285716
00234,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00234,MENTOSROLLS14P,MENTOSROLLS14P,4.0
00234,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
00234,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00234,NUTELLA,NUTELLA,13.666666666666666
00234,ROULETTE,ROULETTE,1.2
00234,TICTAC,TICTAC,1.5
00235,BERRIES,BERRIES,2.0
00235,CHAMALLOWS,CHAMALLOWS,1.0
00235,FUNNYMIX,FUNNYMIX,2.0
00235,KINDER,KINDER,1.0
00235,MENTOSROLLS14P,MENTOSROLLS14P,2.0
00235,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00235,PHANTASIA,PHANTASIA,2.0
00235,WORMS,WORMS,4.0
00236,AL010124,AL010124,1.0
00236,BISKREMCACAO,BISKREMCACAO,24.0
00236,BISKREMDUO,BISKREMDUO,24.0
00236,CHAMALLOWS,CHAMALLOWS,7.5
00236,CHUPACHUPS,CHUPACHUPS,1.0
00236,FILIFOLLY,FILIFOLLY,1.0
00236,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00236,FUNNYMIX,FUNNYMIX,3.0
00236,GOLD-BEARS,GOLD-BEARS,6.0
00236,HAPPYCOLA,HAPPYCOLA,3.0
00236,KAT KAT TAT,KAT KAT TAT,1.0
00236,KINDER,KINDER,1.0
00236,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00236,NUTELLA,NUTELLA,1.0
00236,ROULETTE,ROULETTE,1.0
00236,TICTAC,TICTAC,1.0
00237,BISKREMCACAO,BISKREMCACAO,30.0
00237,BISKREMDUO,BISKREMDUO,33.6
00237,CHAMALLOWS,CHAMALLOWS,12.0
00237,CHCHBIGBABOL,CHCHBIGBABOL,2.0
00237,CHUPACHUPS,CHUPACHUPS,1.0
00237,FILIFOLLY,FILIFOLLY,1.0
00237,FRESHACTIONCUP,FRESHACTIONCUP,1.3333333333333333
00237,FUNNYMIX,FUNNYMIX,5.0
00237,GOLD-BEARS,GOLD-BEARS,10.0
00237,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,5.0
00237,KINDER,KINDER,1.2857142857142858
00237,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
00237,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
00237,MENTOSROLLS14P,MENTOSROLLS14P,1.5
00237,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
00237,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00237,NUTELLA,NUTELLA,4.666666666666667
00237,ROULETTE,ROULETTE,1.0
00237,TICTAC,TICTAC,1.3333333333333333
00238,KINDER,KINDER,4.0
00239,BISKREMCACAO,BISKREMCACAO,24.0
00239,BISKREMDUO,BISKREMDUO,24.0
00239,CHUPACHUPS,CHUPACHUPS,1.0
00239,FILIFOLLY,FILIFOLLY,1.0
00239,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00239,FUNNYMIX,FUNNYMIX,7.0
00239,GOLD-BEARS,GOLD-BEARS,4.5
00239,HAPPYCHERRIES,HAPPYCHERRIES,2.0
00239,HAPPYCOLA,HAPPYCOLA,12.0
00239,KINDER,KINDER,1.0
00239,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00239,NUTELLA,NUTELLA,5.0
00239,RANIFLOAT,RANIFLOAT,24.0
00239,ROULETTE,ROULETTE,1.3333333333333333
00240,CHAMALLOWS,CHAMALLOWS,7.0
00240,KINDER,KINDER,1.0
00240,ROCHERS,ROCHERS,1.0
00241,AL010124,AL010124,1.0
00241,BISKREMCACAO,BISKREMCACAO,24.0
00241,CH CH MELODY,CH CH MELODY,1.0
00241,CHCHXXL,CHCHXXL,1.0
00241,FILIFOLLY,FILIFOLLY,1.0
00241,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00241,KAT KAT TAT,KAT KAT TAT,1.0
00241,KINDER,KINDER,2.0
00241,NUTELLA,NUTELLA,3.0
00242,AL010124,AL010124,1.0
00242,BERRIES,BERRIES,4.0
00242,BISKREMCACAO,BISKREMCACAO,24.0
00242,CHAMALLOWS,CHAMALLOWS,15.25
00242,CHCHXXL,CHCHXXL,1.0
00242,FUNNYMIX,FUNNYMIX,3.3333333333333335
00242,GAUFRETTELINGOT,GAUFRETTELINGOT,48.0
00242,GOLD-BEARS,GOLD-BEARS,4.0
00242,HAPPYCHERRIES,HAPPYCHERRIES,2.0
00242,HAPPYCOLA,HAPPYCOLA,3.3333333333333335
00242,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,1.0
00242,HARIBO,HARIBO,4.0
00242,KINDER,KINDER,1.0
00242,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00242,PHANTASIA,PHANTASIA,4.5
00242,TEETH,TEETH,3.5
00242,WORMS,WORMS,4.333333333333333
00243,AL010124,AL010124,5.0
00243,GAUFRETTELINGOT,GAUFRETTELINGOT,20.0
00243,KAT KAT TAT,KAT KAT TAT,3.0
00243,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00244,CHAMALLOWS,CHAMALLOWS,1.0
00245,CHCHBIGBABOL,CHCHBIGBABOL,1.0
00245,FUNNYMIX,FUNNYMIX,4.0
00245,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,2.0
00245,ROCHERS,ROCHERS,1.0
00246,AL010124,AL010124,2.0
00246,BERRIES,BERRIES,7.5
00246,BISKREMCACAO,BISKREMCACAO,34.0
00246,BISKREMDUO,BISKREMDUO,24.0
00246,CHAMALLOWS,CHAMALLOWS,16.666666666666668
00246,CHCHBIGBABOL,CHCHBIGBABOL,1.3333333333333333
00246,CHCHXXL,CHCHXXL,1.0
00246,CHUPACHUPS,CHUPACHUPS,1.3333333333333333
00246,Divers,Divers,3.0
00246,DUPLO,DUPLO,1.0
00246,FILIFOLLY,FILIFOLLY,2.0
00246,FRUIT-TELLA,FRUIT-TELLA,1.0
00246,FUNNYMIX,FUNNYMIX,16.0
00246,GOLD-BEARS,GOLD-BEARS,15.142857142857142
00246,HAPPYCHERRIES,HAPPYCHERRIES,13.0
00246,HAPPYCOLA,HAPPYCOLA,11.833333333333334
00246,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,17.333333333333332
00246,HARIBO,HARIBO,11.0
00246,KINDER,KINDER,6.071428571428571
00246,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00246,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00246,MENTOSROLLS14P,MENTOSROLLS14P,5.0
00246,MIXSTRIPEASSORTIMENT,MIXSTRIPEASSORTIMENT,1.0
00246,NUTELLA,NUTELLA,11.666666666666666
00246,PHANTASIA,PHANTASIA,9.2
00246,ROCHERS,ROCHERS,1.0
00246,ROULETTE,ROULETTE,1.0
00246,TEETH,TEETH,5.0
00246,TICTAC,TICTAC,2.6666666666666665
00246,WORMS,WORMS,6.5
00248,BISKREMCACAO,BISKREMCACAO,24.0
00249,AL010124,AL010124,1.0
00249,BISKREMCACAO,BISKREMCACAO,48.0
00249,BISKREMDUO,BISKREMDUO,12.0
00249,CHAMALLOWS,CHAMALLOWS,12.0
00249,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
00249,KINDER,KINDER,1.0
00249,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00252,AL010124,AL010124,1.0
00252,BISKREMDUO,BISKREMDUO,18.0
00252,KINDER,KINDER,1.6666666666666667
00252,ROCHERS,ROCHERS,1.0
00253,AL010124,AL010124,1.0
00253,BISKREMCACAO,BISKREMCACAO,24.0
00253,BISKREMDUO,BISKREMDUO,18.0
00253,CHUPACHUPS,CHUPACHUPS,1.0
00253,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00253,GAUFRETTELINGOT,GAUFRETTELINGOT,1.5
00253,KINDER,KINDER,1.0
00253,NUTELLA,NUTELLA,1.3333333333333333
00253,RANIFLOAT,RANIFLOAT,24.0
00253,ROULETTE,ROULETTE,1.0
00253,TICTAC,TICTAC,1.5
00255,BISKREMCACAO,BISKREMCACAO,32.0
00255,GAUFRETTELINGOT,GAUFRETTELINGOT,2.0
00255,KAT KAT TAT,KAT KAT TAT,1.0
00255,KINDER,KINDER,1.0
00255,RANIFLOAT,RANIFLOAT,36.0
00255,ROULETTE,ROULETTE,1.0
00256,AL010124,AL010124,1.0
00256,BISKREMCACAO,BISKREMCACAO,24.0
00256,BISKREMDUO,BISKREMDUO,144.0
00256,CHUPACHUPS,CHUPACHUPS,1.0
00256,FILIFOLLY,FILIFOLLY,1.0
00256,FRESHACTIONCUP,FRESHACTIONCUP,1.3333333333333333
00256,GAUFRETTELINGOT,GAUFRETTELINGOT,25.0
00256,KAT KAT TAT,KAT KAT TAT,1.0
00256,KINDER,KINDER,1.0
00256,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00256,NUTELLA,NUTELLA,1.0
00256,RANIFLOAT,RANIFLOAT,24.0
00256,ROCHERS,ROCHERS,1.0
00256,ROULETTE,ROULETTE,1.0
00257,AL010124,AL010124,1.0
00257,BISKREMCACAO,BISKREMCACAO,40.0
00257,GAUFRETTELINGOT,GAUFRETTELINGOT,7.0
00257,KINDER,KINDER,1.2
00257,NUTELLA,NUTELLA,1.25
00257,RANIFLOAT,RANIFLOAT,24.0
00257,ROULETTE,ROULETTE,1.0
00258,AL010124,AL010124,1.0
00258,BISKREMCACAO,BISKREMCACAO,24.0
00258,BISKREMDUO,BISKREMDUO,24.0
00258,CH CH MELODY,CH CH MELODY,1.0
00258,CHAMALLOWS,CHAMALLOWS,6.0
00258,CHCHBIGBABOL,CHCHBIGBABOL,1.5
00258,CHUPACHUPS,CHUPACHUPS,1.0
00258,FILIFOLLY,FILIFOLLY,1.0
00258,GAUFRETTELINGOT,GAUFRETTELINGOT,1.75
00258,KAT KAT TAT,KAT KAT TAT,1.0
00258,KINDER,KINDER,1.0
00258,NUTELLA,NUTELLA,2.7142857142857144
00258,RAFAELLO,RAFAELLO,1.0
00258,RANIFLOAT,RANIFLOAT,26.4
00258,ROCHERS,ROCHERS,1.0
00258,ROULETTE,ROULETTE,1.0
00259,BISKREMCACAO,BISKREMCACAO,25.846153846153847
00259,BISKREMDUO,BISKREMDUO,24.0
00259,CHAMALLOWS,CHAMALLOWS,12.0
00259,GAUFRETTELINGOT,GAUFRETTELINGOT,4.428571428571429
00259,KAT KAT TAT,KAT KAT TAT,1.0
00259,KINDER,KINDER,1.0
00259,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00259,ROULETTE,ROULETTE,1.0
00259,TICTAC,TICTAC,1.0
00260,AL010124,AL010124,1.0
00260,FRESHACTIONCUP,FRESHACTIONCUP,2.0
00260,KINDER,KINDER,1.0
00260,ROULETTE,ROULETTE,1.0
00261,AL010124,AL010124,1.0
00261,BISKREMCACAO,BISKREMCACAO,24.0
00261,BISKREMDUO,BISKREMDUO,16.0
00261,FILIFOLLY,FILIFOLLY,2.0
00261,FRESHACTIONCUP,FRESHACTIONCUP,2.0
00261,GAUFRETTELINGOT,GAUFRETTELINGOT,13.0
00261,KAT KAT TAT,KAT KAT TAT,1.25
00261,KINDER,KINDER,1.0
00261,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,2.0
00261,MENTOSROLLS14P,MENTOSROLLS14P,3.0
00261,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00261,NUTELLA,NUTELLA,1.0
00261,RANIFLOAT,RANIFLOAT,24.0
00262,CHCHBIGBABOL,CHCHBIGBABOL,1.0
00262,GAUFRETTELINGOT,GAUFRETTELINGOT,60.0
00262,NUTELLA,NUTELLA,1.0
00264,CHAMALLOWS,CHAMALLOWS,1.0
00264,CHUPACHUPS,CHUPACHUPS,1.0
00264,GAUFRETTELINGOT,GAUFRETTELINGOT,41.333333333333336
00264,NUTELLA,NUTELLA,1.0
00265,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00265,PHANTASIA,PHANTASIA,5.0
00266,BISKREMCACAO,BISKREMCACAO,24.0
00266,KINDER,KINDER,1.0
00266,RANIFLOAT,RANIFLOAT,24.0
00267,AL010124,AL010124,1.0
00267,BISKREMCACAO,BISKREMCACAO,24.0
00267,GAUFRETTELINGOT,GAUFRETTELINGOT,1.0
00268,KINDER,KINDER,1.0
00269,BISKREMCACAO,BISKREMCACAO,24.0
00269,BISKREMDUO,BISKREMDUO,48.0
00269,GAUFRETTELINGOT,GAUFRETTELINGOT,12.5
00269,KAT KAT TAT,KAT KAT TAT,1.0
00269,NUTELLA,NUTELLA,1.5
00269,RANIFLOAT,RANIFLOAT,24.0
00269,ROULETTE,ROULETTE,1.0
00286,BISKREMDUO,BISKREMDUO,24.0
00287,AL010124,AL010124,1.0
00287,BISKREMCACAO,BISKREMCACAO,24.0
00287,KINDER,KINDER,1.0
00288,CHCHBIGBABOL,CHCHBIGBABOL,1.0
00288,GAUFRETTELINGOT,GAUFRETTELINGOT,32.0
00288,KINDER,KINDER,1.0
00288,NUTELLA,NUTELLA,1.0
00289,AL010124,AL010124,1.0
00289,BISKREMCACAO,BISKREMCACAO,32.0
00289,BISKREMDUO,BISKREMDUO,36.0
00289,CH CH MELODY,CH CH MELODY,1.0
00289,CHCHBIGBABOL,CHCHBIGBABOL,3.0
00289,CHUPACHUPS,CHUPACHUPS,2.0
00289,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00289,GAUFRETTELINGOT,GAUFRETTELINGOT,43.0
00289,KINDER,KINDER,1.25
00289,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.5
00289,MENTOSROLLS14P,MENTOSROLLS14P,3.0
00289,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
00289,NUTELLA,NUTELLA,2.6
00289,ROCHERS,ROCHERS,2.0
00289,ROULETTE,ROULETTE,1.0
00289,TICTAC,TICTAC,2.0
00292,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
00295,AL010124,AL010124,1.0
00295,BISKREMCACAO,BISKREMCACAO,24.0
00295,BISKREMDUO,BISKREMDUO,24.0
00295,CH CH MELODY,CH CH MELODY,1.0
00295,CHAMALLOWS,CHAMALLOWS,4.0
00295,FILIFOLLY,FILIFOLLY,1.0
00295,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00295,GAUFRETTELINGOT,GAUFRETTELINGOT,16.333333333333332
00295,KAT KAT TAT,KAT KAT TAT,1.0
00295,KINDER,KINDER,1.0
00295,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00295,RANIFLOAT,RANIFLOAT,24.0
00295,ROULETTE,ROULETTE,1.0
00298,AL010124,AL010124,1.0
00299,GAUFRETTELINGOT,GAUFRETTELINGOT,1.0
004251,GAUFRETTELINGOT,GAUFRETTELINGOT,40.0
004254,BISKREMCACAO,BISKREMCACAO,36.0
004254,BISKREMDUO,BISKREMDUO,21.0
004254,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
004254,KAT KAT TAT,KAT KAT TAT,1.0
004254,KINDER,KINDER,1.25
004254,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
004254,NUTELLA,NUTELLA,1.0
004254,RANIFLOAT,RANIFLOAT,24.0
00462,BARBICAN,BARBICAN,291.0
00462,BISKREMCACAO,BISKREMCACAO,24.0
00462,BISKREMDUO,BISKREMDUO,24.0
00462,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00462,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00462,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
00546,AL010124,AL010124,1.0
00546,BERRIES,BERRIES,12.0
00546,BISKREMCACAO,BISKREMCACAO,18.0
00546,BISKREMDUO,BISKREMDUO,24.0
00546,CH CH MELODY,CH CH MELODY,1.0
00546,CHAMALLOWS,CHAMALLOWS,9.666666666666666
00546,CHCHBIGBABOL,CHCHBIGBABOL,1.5
00546,CHCHXXL,CHCHXXL,1.0
00546,CHUPACHUPS,CHUPACHUPS,1.0
00546,DUPLO,DUPLO,1.0
00546,FILIFOLLY,FILIFOLLY,1.5
00546,FRESHACTIONCUP,FRESHACTIONCUP,1.25
00546,FRUIT-TELLA,FRUIT-TELLA,1.0
00546,FUNNYMIX,FUNNYMIX,4.5
00546,KAT KAT TAT,KAT KAT TAT,2.0
00546,KINDER,KINDER,1.2222222222222223
00546,MENTOS3DFINSEAL,MENTOS3DFINSEAL,2.25
00546,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.2
00546,MENTOSROLLS14P,MENTOSROLLS14P,1.6666666666666667
00546,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
00546,NUTELLA,NUTELLA,1.6
00546,PHANTASIA,PHANTASIA,24.0
00546,RAFAELLO,RAFAELLO,1.0
00546,ROULETTE,ROULETTE,1.0
00546,TEETH,TEETH,22.0
00546,TICTAC,TICTAC,1.6666666666666667
00546,WORMS,WORMS,1.0
006396,AL010124,AL010124,1.0
006396,BISKREMCACAO,BISKREMCACAO,24.0
006396,BISKREMDUO,BISKREMDUO,24.0
006396,FRESHACTIONCUP,FRESHACTIONCUP,1.0
006396,GAUFRETTELINGOT,GAUFRETTELINGOT,48.0
006396,KINDER,KINDER,1.25
006396,NUTELLA,NUTELLA,3.0
006396,RAFAELLO,RAFAELLO,1.0
006396,ROCHERS,ROCHERS,1.0
006396,ROULETTE,ROULETTE,1.0
006396,TICTAC,TICTAC,1.0
00677,AL010124,AL010124,1.0
00677,BERRIES,BERRIES,4.0
00677,BISKREMCACAO,BISKREMCACAO,56.4
00677,BISKREMDUO,BISKREMDUO,41.6
00677,CHAMALLOWS,CHAMALLOWS,10.25
00677,CHCHBIGBABOL,CHCHBIGBABOL,1.75
00677,CHCHXXL,CHCHXXL,1.0
00677,CHUPACHUPS,CHUPACHUPS,1.0
00677,Divers,Divers,6.0
00677,DUPLO,DUPLO,1.0
00677,FRUIT-TELLA,FRUIT-TELLA,1.5
00677,FUNNYMIX,FUNNYMIX,7.5
00677,GAUFRETTELINGOT,GAUFRETTELINGOT,71.5
00677,GOLD-BEARS,GOLD-BEARS,6.5
00677,HAPPYCHERRIES,HAPPYCHERRIES,3.0
00677,HAPPYCOLA,HAPPYCOLA,2.0
00677,HAPPYCOLASOURFRESH,HAPPYCOLASOURFRESH,2.0
00677,HARIBO,HARIBO,2.0
00677,KAT KAT TAT,KAT KAT TAT,2.0
00677,KINDER,KINDER,2.4583333333333335
00677,Mc vities,Mc vities,1.0
00677,MENTOS3DFINSEAL,MENTOS3DFINSEAL,3.0
00677,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.6666666666666667
00677,MENTOSROLLS 9P,MENTOSROLLS 9P,1.0
00677,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00677,MENTOSWHITEGUM,MENTOSWHITEGUM,1.0
00677,NUTELLA,NUTELLA,7.75
00677,PHANTASIA,PHANTASIA,3.0
00677,RANIFLOAT,RANIFLOAT,1.0
00677,ROCHERS,ROCHERS,1.0
00677,ROULETTE,ROULETTE,1.1
00677,TEETH,TEETH,2.0
00677,TICTAC,TICTAC,1.5
00756,BERRIES,BERRIES,48.0
00756,CHAMALLOWS,CHAMALLOWS,24.0
00756,CHCHXXL,CHCHXXL,6.0
00756,CHUPACHUPS,CHUPACHUPS,12.0
00756,DUPLO,DUPLO,1.6666666666666667
00756,FILIFOLLY,FILIFOLLY,2.5
00756,GOLD-BEARS,GOLD-BEARS,120.0
00756,HAPPYCHERRIES,HAPPYCHERRIES,42.0
00756,HAPPYCOLA,HAPPYCOLA,150.0
00756,KAT KAT TAT,KAT KAT TAT,2.0
00756,KINDER,KINDER,8.5
00756,MENTOS3DFINSEAL,MENTOS3DFINSEAL,6.0
00756,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,4.0
00756,MENTOSPUREFRESH,MENTOSPUREFRESH,4.0
00756,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00756,MENTOSWHITEGUM,MENTOSWHITEGUM,2.0
00756,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00756,NUTELLA,NUTELLA,25.375
00756,PHANTASIA,PHANTASIA,12.0
00756,RAFAELLO,RAFAELLO,3.0
00756,ROCHERS,ROCHERS,10.625
00773,GAUFRETTELINGOT,GAUFRETTELINGOT,24.0
00773,KAT KAT TAT,KAT KAT TAT,9.0
00773,KINDER,KINDER,2.5
00795,BISKREMCACAO,BISKREMCACAO,36.0
00795,BISKREMDUO,BISKREMDUO,24.0
00795,GAUFRETTELINGOT,GAUFRETTELINGOT,1.0
00795,KINDER,KINDER,1.0
00795,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,1.0
00831,BISKREMCACAO,BISKREMCACAO,24.0
00831,KINDER,KINDER,1.0
00831,NUTELLA,NUTELLA,2.0
00831,ROULETTE,ROULETTE,1.0
00833,BISKREMCACAO,BISKREMCACAO,24.0
00833,BISKREMDUO,BISKREMDUO,20.0
00833,FRUIT-TELLA,FRUIT-TELLA,2.0
00833,GAUFRETTELINGOT,GAUFRETTELINGOT,13.0
00833,KINDER,KINDER,1.0
00833,ROULETTE,ROULETTE,1.0
00834,AL010124,AL010124,1.0
00834,BISKREMCACAO,BISKREMCACAO,24.0
00834,BISKREMDUO,BISKREMDUO,24.0
00834,CHAMALLOWS,CHAMALLOWS,12.0
00834,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00834,GAUFRETTELINGOT,GAUFRETTELINGOT,32.0
00834,KAT KAT TAT,KAT KAT TAT,1.0
00834,KINDER,KINDER,1.3333333333333333
00835,BISKREMCACAO,BISKREMCACAO,38.4
00835,BISKREMDUO,BISKREMDUO,24.0
00835,CHAMALLOWS,CHAMALLOWS,10.5
00835,GAUFRETTELINGOT,GAUFRETTELINGOT,9.333333333333334
00835,KINDER,KINDER,1.4
00835,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00835,NUTELLA,NUTELLA,1.5
00835,TICTAC,TICTAC,2.0
00836,AL010124,AL010124,1.0
00836,BISKREMCACAO,BISKREMCACAO,27.272727272727273
00836,BISKREMDUO,BISKREMDUO,27.272727272727273
00836,CH CH MELODY,CH CH MELODY,1.0
00836,CHAMALLOWS,CHAMALLOWS,12.0
00836,CHUPACHUPS,CHUPACHUPS,1.0
00836,FILIFOLLY,FILIFOLLY,2.0
00836,FRESHACTIONCUP,FRESHACTIONCUP,1.5
00836,GAUFRETTELINGOT,GAUFRETTELINGOT,22.4
00836,KAT KAT TAT,KAT KAT TAT,1.0
00836,KINDER,KINDER,1.5
00836,NUTELLA,NUTELLA,6.0
00836,ROULETTE,ROULETTE,1.0
00837,BISKREMCACAO,BISKREMCACAO,24.0
00838,AL010124,AL010124,1.0
00838,BISKREMCACAO,BISKREMCACAO,24.0
00838,BISKREMDUO,BISKREMDUO,24.0
00838,CHAMALLOWS,CHAMALLOWS,12.0
00838,CHUPACHUPS,CHUPACHUPS,1.0
00838,GAUFRETTELINGOT,GAUFRETTELINGOT,11.142857142857142
00838,KAT KAT TAT,KAT KAT TAT,1.0
00838,KINDER,KINDER,1.0
00838,NUTELLA,NUTELLA,2.0
00838,RAFAELLO,RAFAELLO,1.0
00838,RANIFLOAT,RANIFLOAT,24.0
00838,ROULETTE,ROULETTE,1.0
00838,TICTAC,TICTAC,1.0
00838,WORMS,WORMS,6.0
00839,AL010124,AL010124,1.0
00839,BISKREMCACAO,BISKREMCACAO,32.57142857142857
00839,BISKREMDUO,BISKREMDUO,24.0
00839,CHAMALLOWS,CHAMALLOWS,5.0
00839,CHCHXXL,CHCHXXL,1.0
00839,CHUPACHUPS,CHUPACHUPS,1.0
00839,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00839,GAUFRETTELINGOT,GAUFRETTELINGOT,10.6
00839,KAT KAT TAT,KAT KAT TAT,1.3333333333333333
00839,KINDER,KINDER,1.2
00839,MENTOSROLLS14P,MENTOSROLLS14P,1.0
00839,MINIMENTOSJAR,MINIMENTOSJAR,1.0
00839,NUTELLA,NUTELLA,2.5
00839,RANIFLOAT,RANIFLOAT,24.0
00839,ROULETTE,ROULETTE,1.0
00839,TICTAC,TICTAC,1.0
00840,AL010124,AL010124,2.0
00840,BISKREMCACAO,BISKREMCACAO,41.142857142857146
00840,BISKREMDUO,BISKREMDUO,24.0
00840,CH CH MELODY,CH CH MELODY,1.0
00840,FILIFOLLY,FILIFOLLY,1.0
00840,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00840,GAUFRETTELINGOT,GAUFRETTELINGOT,1.0
00840,KINDER,KINDER,1.1666666666666667
00840,MENTOS3DFINSEAL,MENTOS3DFINSEAL,1.0
00840,NUTELLA,NUTELLA,2.0
00840,RANIFLOAT,RANIFLOAT,96.0
00840,TICTAC,TICTAC,2.0
00841,GAUFRETTELINGOT,GAUFRETTELINGOT,60.0
00841,KINDER,KINDER,1.0
00841,ROCHERS,ROCHERS,1.0
00843,AL010124,AL010124,1.0
00843,BISKREMCACAO,BISKREMCACAO,24.0
00843,BISKREMDUO,BISKREMDUO,24.0
00843,CHCHBIGBABOL,CHCHBIGBABOL,2.0
00843,CHCHXXL,CHCHXXL,2.0
00843,FRESHACTIONCUP,FRESHACTIONCUP,1.0
00843,NUTELLA,NUTELLA,3.0
00844,AL010124,AL010124,1.4
00844,BISKREMCACAO,BISKREMCACAO,67.63636363636364
00844,BISKREMDUO,BISKREMDUO,94.28571428571429
00844,FILIFOLLY,FILIFOLLY,3.0
00844,FRESHACTIONCUP,FRESHACTIONCUP,1.75
00844,GAUFRETTELINGOT,GAUFRETTELINGOT,96.0
00844,KAT KAT TAT,KAT KAT TAT,2.5
00844,KINDER,KINDER,1.3076923076923077
00844,MENTOSBLISTERWHITEGUM,MENTOSBLISTERWHITEGUM,3.0
